"id";"uri";"nome";"idLegislatura";"dataStatus";"documentoSgm";"presidente";"presidenteUri";"observacao";"oficioTitulo";"oficioAutorTipo";"oficioAutor";"oficioAutorUri";"oficioDataApresentacao";"oficioDataPublicacao"
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"56";"2019-03-26T00:00:00";"1442/2019";"BIBO NUNES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"";"6/2009";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"BIBO NUNES";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"62";"https://dadosabertos.camara.leg.br/api/v2/grupos/62";"Brasil/Panamá";"55";"2015-06-12T00:00:00";"3725/2015";"EDINHO BEZ";"https://dadosabertos.camara.leg.br/api/v2/deputados/73793";"";"4/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/73793";"EDINHO BEZ";"";"2015-06-12T00:00:00";"2015-06-12T00:00:00"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"57";"2023-02-10T00:00:00";"392/2023";"ARLINDO CHINAGLIA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Arlindo Chinaglia";"";"2023-02-10T00:00:00";"2023-02-10T00:00:00"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"56";"2019-04-02T00:00:00";"1641/2019";"FELÍCIO LATERÇA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204477";"";"12/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204477";"FELÍCIO LATERÇA";"";"2019-04-02T00:00:00";"2019-04-02T00:00:00"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"55";"2017-08-03T00:00:00";"3969/2017";"TAKAYAMA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"";"162/2017";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"TAKAYAMA";"";"2017-08-03T00:00:00";"2017-08-07T00:00:00"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"54";"2012-12-19T00:00:00";"6483/2012";"TAKAYAMA";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"";"283/2012";"https://dadosabertos.camara.leg.br/api/v2/deputados/74385";"TAKAYAMA";"";"2012-12-19T00:00:00";"2012-12-24T00:00:00"
"57";"https://dadosabertos.camara.leg.br/api/v2/grupos/57";"Brasil/Paraguai";"53";"2008-07-16T00:00:00";"1893/2008";"DR. UBIALI";"https://dadosabertos.camara.leg.br/api/v2/deputados/141498";"";"548/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/141498";"DR. UBIALI";"";"2008-07-16T00:00:00";"2008-08-05T00:00:00"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"57";"2023-02-02T00:00:00";"294/2023";"ROBERTO DUARTE";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"Roberto Duarte";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"56";"2019-03-20T00:00:00";"1346/2019";"MANUEL MARCOS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"";"10/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"MANUEL MARCOS";"";"2019-03-20T00:00:00";"2019-03-20T00:00:00"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"54";"2011-05-17T00:00:00";"3374/2011";"LUIZ OTAVIO";"https://dadosabertos.camara.leg.br/api/v2/deputados/161906";"";"25/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/161906";"LUIZ OTAVIO";"";"2011-05-17T00:00:00";"2011-05-23T00:00:00"
"64";"https://dadosabertos.camara.leg.br/api/v2/grupos/64";"Brasil/Peru";"51";"2002-08-28T00:00:00";"";"MARCOS AFONSO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"";"280/2002";"https://dadosabertos.camara.leg.br/api/v2/deputados/74364";"MARCOS AFONSO";"";"2002-08-28T00:00:00";""
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"57";"2023-02-07T00:00:00";"299/2023";"GENERAL GIRÃO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204473";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204473";"General Girão";"";"2023-02-07T00:00:00";"2023-02-07T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"56";"2019-06-19T00:00:00";"1605/2019";"DANIEL SILVEIRA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"19/06/19 - Recebido o OF s/n/19, comunicando que o Dep. Daniel Silveira passa a ser o Presidente do Grupo .";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"HELIO LOPES";"";"2019-03-28T00:00:00";"2019-03-28T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"56";"2019-03-28T00:00:00";"1605/2019";"HELIO LOPES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"19/06/19 - Recebido o OF s/n/19, comunicando que o Dep. Daniel Silveira passa a ser o Presidente do Grupo .";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"HELIO LOPES";"";"2019-03-28T00:00:00";"2019-03-28T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"55";"2016-04-28T00:00:00";"1971/2016";"GIACOBO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74383";"";"1/2016";"https://dadosabertos.camara.leg.br/api/v2/deputados/74383";"GIACOBO";"";"2016-04-28T00:00:00";"2016-04-29T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"54";"2011-05-19T00:00:00";"3376/2011";"ACIR GURGACZ";"";"";"4/2011";"";"ACIR GURGACZ";"";"2011-05-19T00:00:00";"2011-05-27T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"52";"2005-05-12T00:00:00";"2416/2005";"FRANCISCO RODRIGUES";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"Não foi encaminhado ofício, mas apenas a Ata de Eleição da Diretoria do Grupo.";"81/2005";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"FRANCISCO RODRIGUES";"";"2005-05-17T00:00:00";"2005-05-31T00:00:00"
"65";"https://dadosabertos.camara.leg.br/api/v2/grupos/65";"Brasil/Polônia";"51";"2000-03-30T00:00:00";"992/2000";"FRANCISCO RODRIGUES";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"";"1/2000";"https://dadosabertos.camara.leg.br/api/v2/deputados/73981";"FRANCISCO RODRIGUES";"";"2000-04-06T00:00:00";"2000-04-25T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"2023-04-25T00:00:00";"887/2023";"ANTONIO BRITO";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"No período de 14/3/2023 a 25/4/2023, às 21h42, prevaleceu composição referida no DOC 132/2023. Alterada a composição nesta data, em cumprimento ao despacho do PCD, registrado no RM 887/2023.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"Antonio Brito";"";"2023-03-16T00:00:00";"2023-04-25T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"57";"2023-03-14T00:00:00";"887/2023";"NEWTON CARDOSO JR";"https://dadosabertos.camara.leg.br/api/v2/deputados/178896";"No período de 14/3/2023 a 25/4/2023, às 21h42, prevaleceu composição referida no DOC 132/2023. Alterada a composição nesta data, em cumprimento ao despacho do PCD, registrado no RM 887/2023.";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"Antonio Brito";"";"2023-03-16T00:00:00";"2023-04-25T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"56";"2019-02-06T00:00:00";"262/2019";"ANTONIO BRITO";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"04/02/2019 Rosangela Gomes registra (Ofício 3/19, DOCSGM 262/2019)
06/02/2019 Rosangela Gomes requer a retirada (REQ s/n)
14/03/2019 - Apresentado NOVO ESTATUTO do Grupo.";"3/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/160553";"ANTONIO BRITO";"";"2019-02-06T00:00:00";"2019-02-06T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"55";"2017-03-21T00:00:00";"1250/2017";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"2017-03-23T00:00:00";"2017-03-23T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"54";"2011-05-26T00:00:00";"7059/2011";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"2/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"2011-05-26T00:00:00";"2011-10-05T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"54";"2011-05-18T00:00:00";"7059/2011";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"2/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"2011-05-27T00:00:00";""
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"53";"2007-10-23T00:00:00";"3825/2007";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"85/2007";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"2007-10-23T00:00:00";"2007-10-30T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"52";"2003-07-23T00:00:00";"3448/2003";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"2003-07-23T00:00:00";"2003-07-31T00:00:00"
"66";"https://dadosabertos.camara.leg.br/api/v2/grupos/66";"Brasil/Portugal";"50";"1996-04-25T00:00:00";"";"PAES LANDIM";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"";"1/1996";"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"PAES LANDIM";"";"1996-04-25T00:00:00";""
"95";"https://dadosabertos.camara.leg.br/api/v2/grupos/95";"Brasil/Quênia";"56";"2019-03-21T00:00:00";"1393/2019";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"10/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"DAVID SOARES";"";"2019-03-21T00:00:00";"2019-03-22T00:00:00"
"68";"https://dadosabertos.camara.leg.br/api/v2/grupos/68";"Brasil/Reino da Tailândia";"57";"2023-02-07T00:00:00";"278/2023";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"";"6/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"";"2023-02-07T00:00:00";"2023-02-07T00:00:00"
"68";"https://dadosabertos.camara.leg.br/api/v2/grupos/68";"Brasil/Reino da Tailândia";"56";"2019-03-26T00:00:00";"1443/2019";"BIBO NUNES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"";"7/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204388";"BIBO NUNES";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"69";"https://dadosabertos.camara.leg.br/api/v2/grupos/69";"Brasil/Reino dos Países Baixos (Holanda)";"56";"2022-04-25T00:00:00";"1123/2019";"MARCEL VAN HATTEM";"https://dadosabertos.camara.leg.br/api/v2/deputados/156190";"";"5/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"JULIO CESAR RIBEIRO";"";"2019-03-15T00:00:00";"2019-03-15T00:00:00"
"69";"https://dadosabertos.camara.leg.br/api/v2/grupos/69";"Brasil/Reino dos Países Baixos (Holanda)";"56";"2019-03-15T00:00:00";"1123/2019";"JULIO CESAR RIBEIRO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"";"5/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"JULIO CESAR RIBEIRO";"";"2019-03-15T00:00:00";"2019-03-15T00:00:00"
"69";"https://dadosabertos.camara.leg.br/api/v2/grupos/69";"Brasil/Reino dos Países Baixos (Holanda)";"50";"1997-11-19T00:00:00";"";"CORIOLANO SALES";"https://dadosabertos.camara.leg.br/api/v2/deputados/74538";"";"11/1998";"https://dadosabertos.camara.leg.br/api/v2/deputados/74538";"CORIOLANO SALES";"";"1998-02-03T00:00:00";""
"70";"https://dadosabertos.camara.leg.br/api/v2/grupos/70";"Brasil/Reino Unido (Grã-Bretanha)";"57";"2023-02-02T00:00:00";"293/2023";"VINICIUS CARVALHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"Vinicius Carvalho";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"70";"https://dadosabertos.camara.leg.br/api/v2/grupos/70";"Brasil/Reino Unido (Grã-Bretanha)";"56";"2019-02-04T00:00:00";"267/2019";"VINICIUS CARVALHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"";"3/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"VINICIUS CARVALHO";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"70";"https://dadosabertos.camara.leg.br/api/v2/grupos/70";"Brasil/Reino Unido (Grã-Bretanha)";"55";"2016-12-13T00:00:00";"6590/2016";"VINICIUS CARVALHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"";"62/2016";"https://dadosabertos.camara.leg.br/api/v2/deputados/141555";"VINICIUS CARVALHO";"";"2016-12-13T00:00:00";"2016-12-13T00:00:00"
"70";"https://dadosabertos.camara.leg.br/api/v2/grupos/70";"Brasil/Reino Unido (Grã-Bretanha)";"54";"2011-11-03T00:00:00";"7883/2011";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"1/2011";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2011-11-03T00:00:00";"2011-11-03T00:00:00"
"70";"https://dadosabertos.camara.leg.br/api/v2/grupos/70";"Brasil/Reino Unido (Grã-Bretanha)";"53";"2008-03-06T00:00:00";"404/2008";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"";"1/2008";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"ÁTILA LINS";"";"2008-03-06T00:00:00";"2008-03-11T00:00:00"
"111";"https://dadosabertos.camara.leg.br/api/v2/grupos/111";"Brasil/República da Costa do Marfim";"56";"2019-12-17T00:00:00";"8879/2019";"OSSESIO SILVA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"";"17/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"OSSESIO SILVA";"";"2019-12-17T00:00:00";"2019-12-17T00:00:00"
"120";"https://dadosabertos.camara.leg.br/api/v2/grupos/120";"Brasil/República da Irlanda";"57";"2023-08-30T00:00:00";"3134/2023";"MÁRCIO MARINHO";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/150418";"Márcio Marinho";"";"2023-06-15T00:00:00";"2023-08-30T00:00:00"
"67";"https://dadosabertos.camara.leg.br/api/v2/grupos/67";"Brasil/República das Filipinas";"57";"2023-02-02T00:00:00";"323/2023";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"David Soares";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"67";"https://dadosabertos.camara.leg.br/api/v2/grupos/67";"Brasil/República das Filipinas";"56";"2019-03-25T00:00:00";"1419/2019";"LOESTER TRUTIS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"16/04/2019 - Recebido Of. 57/19, comunicando alteração na composição do Grupo";"24/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"LOESTER TRUTIS";"";"2019-03-25T00:00:00";"2019-03-25T00:00:00"
"67";"https://dadosabertos.camara.leg.br/api/v2/grupos/67";"Brasil/República das Filipinas";"55";"2015-05-14T00:00:00";"3185/2015";"NELSON MARQUEZELLI";"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"";"1/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/73553";"NELSON MARQUEZELLI";"";"2015-05-14T00:00:00";"2015-05-14T00:00:00"
"12";"https://dadosabertos.camara.leg.br/api/v2/grupos/12";"Brasil/República do Azerbaijão";"57";"2023-02-02T00:00:00";"290/2023";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"2/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Claudio Cajado";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"12";"https://dadosabertos.camara.leg.br/api/v2/grupos/12";"Brasil/República do Azerbaijão";"56";"2019-02-26T00:00:00";"755/2019";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"16/04/2019 - Recebido Of. 82/19, comunicando a Comissão Executiva";"15/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2019-02-26T00:00:00";"2019-02-26T00:00:00"
"12";"https://dadosabertos.camara.leg.br/api/v2/grupos/12";"Brasil/República do Azerbaijão";"55";"2015-03-18T00:00:00";"1657/2015";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"19/2015";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2015-03-18T00:00:00";"2015-03-18T00:00:00"
"12";"https://dadosabertos.camara.leg.br/api/v2/grupos/12";"Brasil/República do Azerbaijão";"54";"2013-09-11T00:00:00";"4330/2013";"CLAUDIO CAJADO";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"";"139/2013";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"CLAUDIO CAJADO";"";"2013-09-11T00:00:00";"2013-09-13T00:00:00"
"56";"https://dadosabertos.camara.leg.br/api/v2/grupos/56";"Brasil/República do Paquistão";"54";"2013-06-25T00:00:00";"3157/2013";"DR. UBIALI";"https://dadosabertos.camara.leg.br/api/v2/deputados/141498";"";"111/2013";"https://dadosabertos.camara.leg.br/api/v2/deputados/141498";"DR. UBIALI";"";"2013-06-25T00:00:00";"2013-06-28T00:00:00"
"94";"https://dadosabertos.camara.leg.br/api/v2/grupos/94";"Brasil/República Dominicana";"57";"2023-02-02T00:00:00";"228/2023";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"Rosangela Gomes";"";"2023-02-02T00:00:00";"2023-02-02T00:00:00"
"94";"https://dadosabertos.camara.leg.br/api/v2/grupos/94";"Brasil/República Dominicana";"56";"2019-02-04T00:00:00";"266/2019";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"1/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"ROSANGELA GOMES";"";"2019-02-04T00:00:00";"2019-02-04T00:00:00"
"94";"https://dadosabertos.camara.leg.br/api/v2/grupos/94";"Brasil/República Dominicana";"55";"2017-11-09T00:00:00";"6019/2017";"ROSANGELA GOMES";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"78/2017";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"ROSANGELA GOMES";"";"2017-11-09T00:00:00";"2017-11-09T00:00:00"
"72";"https://dadosabertos.camara.leg.br/api/v2/grupos/72";"Brasil/República Eslovaca";"56";"2019-12-05T00:00:00";"8512/2019";"RODRIGO DE CASTRO";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"";"1/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"RODRIGO DE CASTRO";"";"2019-12-05T00:00:00";"2019-12-09T00:00:00"
"72";"https://dadosabertos.camara.leg.br/api/v2/grupos/72";"Brasil/República Eslovaca";"55";"2017-02-09T00:00:00";"2138/2015";"ANTONIO ANASTASIA";"";"";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-03-26T00:00:00";"2015-03-30T00:00:00"
"72";"https://dadosabertos.camara.leg.br/api/v2/grupos/72";"Brasil/República Eslovaca";"55";"2015-03-26T00:00:00";"2138/2015";"LUIZ HENRIQUE DA SILVEIRA";"";"";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-03-26T00:00:00";"2015-03-30T00:00:00"
"72";"https://dadosabertos.camara.leg.br/api/v2/grupos/72";"Brasil/República Eslovaca";"54";"2011-07-13T00:00:00";"4993/2011";"LUIZ HENRIQUE DA SILVEIRA";"";"";"4/2011";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2011-07-13T00:00:00";"2011-07-15T00:00:00"
"73";"https://dadosabertos.camara.leg.br/api/v2/grupos/73";"Brasil/República Tcheca";"56";"2019-03-25T00:00:00";"1418/2019";"LOESTER TRUTIS";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"16/04/2019 - Recebido Of. 56/19, comunicando a Comissão Executiva";"23/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"LOESTER TRUTIS";"";"2019-03-25T00:00:00";"2019-03-25T00:00:00"
"73";"https://dadosabertos.camara.leg.br/api/v2/grupos/73";"Brasil/República Tcheca";"55";"2017-02-09T00:00:00";"2393/2015";"ANTONIO ANASTASIA";"";"";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-04-08T00:00:00";"2015-04-08T00:00:00"
"73";"https://dadosabertos.camara.leg.br/api/v2/grupos/73";"Brasil/República Tcheca";"55";"2015-04-08T00:00:00";"2393/2015";"LUIZ HENRIQUE DA SILVEIRA";"";"";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-04-08T00:00:00";"2015-04-08T00:00:00"
"73";"https://dadosabertos.camara.leg.br/api/v2/grupos/73";"Brasil/República Tcheca";"54";"2011-07-13T00:00:00";"5011/2011";"LUIZ HENRIQUE DA SILVEIRA";"";"";"4/2011";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2011-07-13T00:00:00";"2011-07-15T00:00:00"
"75";"https://dadosabertos.camara.leg.br/api/v2/grupos/75";"Brasil/Romênia";"57";"2023-02-02T00:00:00";"239/2023";"FÉLIX MENDONÇA JÚNIOR";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"";"5/2023";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"";"2023-02-02T00:00:00";"2023-02-07T00:00:00"
"75";"https://dadosabertos.camara.leg.br/api/v2/grupos/75";"Brasil/Romênia";"56";"2019-03-21T00:00:00";"1394/2019";"DAVID SOARES";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"8/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"DAVID SOARES";"";"2019-03-21T00:00:00";"2019-03-22T00:00:00"
"75";"https://dadosabertos.camara.leg.br/api/v2/grupos/75";"Brasil/Romênia";"55";"2017-09-11T00:00:00";"4734/2017";"DÁRIO BERGER";"";"";"3/2017";"";"DÁRIO BERGER";"";"2017-09-11T00:00:00";"2017-09-11T00:00:00"
"75";"https://dadosabertos.camara.leg.br/api/v2/grupos/75";"Brasil/Romênia";"54";"2013-12-19T00:00:00";"6361/2013";"LUIZ HENRIQUE DA SILVEIRA";"";"";"4/2013";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2013-12-19T00:00:00";"2013-12-19T00:00:00"
"75";"https://dadosabertos.camara.leg.br/api/v2/grupos/75";"Brasil/Romênia";"51";"2000-05-23T00:00:00";"";"MOREIRA MENDES";"";"";"316/2000";"";"MOREIRA MENDES";"";"2000-05-23T00:00:00";""
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"57";"2023-07-07T00:00:00";"2384/2023";"ARLINDO CHINAGLIA";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"";"";"https://dadosabertos.camara.leg.br/api/v2/deputados/73433";"Arlindo Chinaglia";"";"2023-05-04T00:00:00";"2023-07-07T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"56";"2019-09-11T00:00:00";"1477/2019";"DANIEL SILVEIRA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"Em 21/08/2019, recebido OF 42/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Igor Timo.
Em 11/09/2019, recebido OF 726/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Daniel Silveira";"10/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"DANIEL SILVEIRA";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"56";"2019-08-21T00:00:00";"1477/2019";"IGOR TIMO";"https://dadosabertos.camara.leg.br/api/v2/deputados/204508";"Em 21/08/2019, recebido OF 42/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Igor Timo.
Em 11/09/2019, recebido OF 726/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Daniel Silveira";"10/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"DANIEL SILVEIRA";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"56";"2019-03-26T00:00:00";"1477/2019";"DANIEL SILVEIRA";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"Em 21/08/2019, recebido OF 42/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Igor Timo.
Em 11/09/2019, recebido OF 726/19, comunicando que a Presidência passa a ser ocupada pelo Dep. Daniel Silveira";"10/2019";"https://dadosabertos.camara.leg.br/api/v2/deputados/204454";"DANIEL SILVEIRA";"";"2019-03-26T00:00:00";"2019-03-26T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"55";"2017-12-07T00:00:00";"2394/2015";"ÁTILA LINS";"https://dadosabertos.camara.leg.br/api/v2/deputados/74090";"Em 07/12/2017, foi recebido o OF 3/2017, do Dep. Átila Lins, que comunicou a nova composição para o biênio 2017-2019 (Documento publicado em 11/12/2017).";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-04-08T00:00:00";"2015-04-08T00:00:00"
"74";"https://dadosabertos.camara.leg.br/api/v2/grupos/74";"Brasil/Rússia";"55";"2015-04-08T00:00:00";"2394/2015";"LUIZ HENRIQUE DA SILVEIRA";"";"Em 07/12/2017, foi recebido o OF 3/2017, do Dep. Átila Lins, que comunicou a nova composição para o biênio 2017-2019 (Documento publicado em 11/12/2017).";"4/2015";"";"LUIZ HENRIQUE DA SILVEIRA";"";"2015-04-08T00:00:00";"2015-04-08T00:00:00"
